,AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
8023,4110.1284179688,4105.0,4104.615234375,4086.794921875,4095.8974609375,4104.7436523438,4106.1538085938,4083.8461914063,4083.9743652344,4103.4614257813,4075.0,4125.1284179688,4100.1284179688,4089.7436523438
8024,4109.4873046875,4107.5639648438,4110.5126953125,4088.58984375,4090.2563476563,4103.7177734375,4104.4873046875,4091.6667480469,4094.4870605469,4109.3588867188,4082.9487304688,4121.1538085938,4108.8461914063,4089.2307128906
8025,4116.794921875,4109.4873046875,4112.5639648438,4094.1025390625,4105.7690429688,4106.0258789063,4108.0771484375,4096.9228515625,4105.8974609375,4124.1025390625,4099.2309570313,4131.9228515625,4120.5126953125,4095.7692871094
8026,4121.5385742188,4109.4873046875,4110.7690429688,4093.9743652344,4112.6923828125,4107.9487304688,4107.9487304688,4092.1794433594,4103.58984375,4125.0,4105.8974609375,4125.8974609375,4122.4360351563,4098.9741210938
8027,4116.5385742188,4110.2563476563,4112.3076171875,4090.5129394531,4096.2822265625,4103.8461914063,4105.0,4087.3076171875,4095.2563476563,4121.5385742188,4099.7436523438,4096.9228515625,4119.615234375,4093.7180175781
8028,4118.3334960938,4109.7436523438,4120.1284179688,4091.1538085938,4093.9743652344,4095.6411132813,4102.8203125,4093.205078125,4099.615234375,4124.7436523438,4102.3076171875,4084.3588867188,4122.4360351563,4098.9741210938
8029,4124.1025390625,4108.9741210938,4123.3334960938,4092.4357910156,4105.0,4096.9228515625,4108.3334960938,4104.2309570313,4107.5639648438,4127.8203125,4110.2563476563,4090.5129394531,4125.1284179688,4107.1796875
8030,4117.4360351563,4109.3588867188,4115.1284179688,4090.0,4101.5385742188,4107.9487304688,4118.205078125,4104.2309570313,4102.3076171875,4125.5126953125,4104.615234375,4087.5642089844,4122.9487304688,4102.1796875
8031,4117.4360351563,4107.8203125,4114.2309570313,4087.1794433594,4094.4870605469,4109.3588867188,4121.794921875,4101.2822265625,4104.7436523438,4121.1538085938,4097.4360351563,4081.794921875,4119.8715820313,4098.3334960938
8032,4128.0771484375,4114.4873046875,4127.4360351563,4092.4357910156,4109.615234375,4105.5126953125,4121.0258789063,4108.58984375,4118.8461914063,4123.8461914063,4105.5126953125,4089.4870605469,4123.205078125,4108.0771484375
8033,4127.6923828125,4123.4614257813,4130.1284179688,4097.0512695313,4112.4360351563,4103.58984375,4117.9487304688,4103.4614257813,4110.2563476563,4126.5385742188,4101.2822265625,4093.58984375,4125.6411132813,4111.794921875
8034,4122.5639648438,4116.1538085938,4123.205078125,4092.4357910156,4082.9487304688,4097.8203125,4115.2563476563,4090.7692871094,4093.9743652344,4121.1538085938,4086.1538085938,4087.0512695313,4118.58984375,4103.4614257813
8035,4126.5385742188,4111.5385742188,4127.8203125,4092.6923828125,4087.4357910156,4100.1284179688,4119.7436523438,4101.5385742188,4112.0512695313,4127.4360351563,4097.9487304688,4088.8461914063,4123.4614257813,4105.8974609375
8036,4133.7177734375,4121.9228515625,4134.1025390625,4096.794921875,4124.2309570313,4109.8715820313,4125.7690429688,4116.9228515625,4127.8203125,4142.9487304688,4116.41015625,4095.2563476563,4138.8461914063,4116.6665039063
8037,4130.6411132813,4124.7436523438,4124.7436523438,4092.8205566406,4120.6411132813,4109.4873046875,4124.3588867188,4111.5385742188,4112.4360351563,4139.7436523438,4110.5126953125,4093.9743652344,4135.5126953125,4116.1538085938
8038,4124.1025390625,4116.9228515625,4118.3334960938,4088.7180175781,4097.4360351563,4106.1538085938,4122.6923828125,4107.4360351563,4102.9487304688,4125.5126953125,4099.2309570313,4090.3845214844,4123.205078125,4106.9228515625
8039,4126.41015625,4118.205078125,4121.9228515625,4092.5642089844,4109.3588867188,4109.8715820313,4124.3588867188,4113.58984375,4111.1538085938,4123.4614257813,4099.615234375,4090.5129394531,4123.205078125,4104.7436523438
8040,4129.3588867188,4123.8461914063,4120.5126953125,4093.4614257813,4116.41015625,4108.9741210938,4122.4360351563,4110.6411132813,4108.0771484375,4124.4873046875,4099.3588867188,4090.6411132813,4124.2309570313,4107.0512695313
8041,4129.3588867188,4119.1025390625,4120.6411132813,4090.6411132813,4098.0771484375,4105.1284179688,4119.4873046875,4107.0512695313,4101.41015625,4120.1284179688,4094.2307128906,4086.794921875,4119.615234375,4106.9228515625
8042,4128.58984375,4118.3334960938,4125.8974609375,4094.1025390625,4103.205078125,4109.4873046875,4123.58984375,4119.615234375,4113.9741210938,4129.3588867188,4101.9228515625,4088.205078125,4122.8203125,4110.5126953125
8043,4128.7177734375,4119.4873046875,4122.4360351563,4093.7180175781,4113.9741210938,4111.9228515625,4132.8203125,4126.0258789063,4122.3076171875,4140.384765625,4109.615234375,4093.7180175781,4126.6665039063,4112.1796875
8044,4124.4873046875,4112.4360351563,4117.3076171875,4089.3588867188,4099.2309570313,4111.5385742188,4133.205078125,4114.2309570313,4112.9487304688,4132.1796875,4099.615234375,4090.0,4122.8203125,4107.9487304688
8045,4116.794921875,4107.0512695313,4117.9487304688,4090.2563476563,4095.2563476563,4107.5639648438,4124.3588867188,4107.9487304688,4106.9228515625,4121.5385742188,4090.2563476563,4087.9487304688,4121.0258789063,4106.9228515625
8046,4117.8203125,4104.2309570313,4116.41015625,4088.205078125,4105.384765625,4101.6665039063,4117.5639648438,4107.9487304688,4109.615234375,4121.2822265625,4091.6667480469,4096.0258789063,4122.4360351563,4108.4614257813
8047,4118.8461914063,4098.7177734375,4113.205078125,4083.7180175781,4103.205078125,4102.6923828125,4115.7690429688,4102.3076171875,4110.0,4122.0512695313,4093.9743652344,4099.7436523438,4124.4873046875,4109.615234375
8048,4108.8461914063,4091.5385742188,4107.1796875,4078.8461914063,4091.794921875,4099.2309570313,4110.2563476563,4090.7692871094,4096.5385742188,4118.9741210938,4091.2819824219,4089.6154785156,4122.1796875,4107.5639648438
8049,4099.1025390625,4084.4870605469,4103.9741210938,4074.2307128906,4088.0769042969,4091.5385742188,4103.7177734375,4081.9230957031,4081.0256347656,4116.6665039063,4090.8974609375,4087.9487304688,4117.1796875,4104.3588867188
8050,4101.41015625,4082.3076171875,4109.2309570313,4075.2563476563,4098.8461914063,4098.7177734375,4110.6411132813,4091.9230957031,4092.0512695313,4117.4360351563,4094.6154785156,4104.1025390625,4117.8203125,4111.41015625
8051,4107.0512695313,4083.4614257813,4110.6411132813,4077.3076171875,4103.7177734375,4109.8715820313,4120.5126953125,4102.3076171875,4108.7177734375,4121.794921875,4096.794921875,4106.5385742188,4122.5639648438,4116.6665039063
8052,4104.615234375,4084.3588867188,4108.7177734375,4078.0769042969,4099.8715820313,4108.3334960938,4122.5639648438,4096.2822265625,4094.6154785156,4123.7177734375,4095.0,4092.8205566406,4122.3076171875,4110.5126953125
8053,4103.3334960938,4087.8205566406,4112.9487304688,4085.1281738281,4104.1025390625,4109.1025390625,4123.8461914063,4098.9741210938,4090.0,4123.8461914063,4094.8718261719,4094.7436523438,4120.384765625,4114.1025390625
8054,4108.4614257813,4091.6667480469,4116.6665039063,4092.9487304688,4108.3334960938,4109.3588867188,4120.5126953125,4111.6665039063,4109.7436523438,4125.7690429688,4098.4614257813,4106.6665039063,4122.1796875,4123.205078125
8055,4109.2309570313,4088.205078125,4111.41015625,4089.3588867188,4094.1025390625,4099.1025390625,4109.2309570313,4104.8715820313,4103.9741210938,4123.8461914063,4095.8974609375,4106.2822265625,4121.5385742188,4120.384765625
8056,4110.1284179688,4088.4614257813,4115.2563476563,4088.205078125,4085.3845214844,4099.2309570313,4112.1796875,4096.1538085938,4086.794921875,4122.3076171875,4097.5639648438,4108.58984375,4120.6411132813,4121.9228515625
8057,4108.4614257813,4090.0,4120.7690429688,4091.794921875,4101.0258789063,4107.1796875,4121.41015625,4097.6923828125,4088.58984375,4124.1025390625,4101.0258789063,4111.0258789063,4121.41015625,4123.58984375
8058,4101.2822265625,4083.8461914063,4111.41015625,4089.7436523438,4108.0771484375,4106.6665039063,4115.6411132813,4093.3332519531,4093.205078125,4120.6411132813,4096.2822265625,4102.1796875,4119.7436523438,4109.7436523438
8059,4104.1025390625,4085.8974609375,4111.6665039063,4091.41015625,4108.3334960938,4105.384765625,4109.8715820313,4094.8718261719,4092.0512695313,4121.6665039063,4100.0,4115.384765625,4121.5385742188,4109.4873046875
8060,4111.0258789063,4092.0512695313,4118.9741210938,4094.1025390625,4108.7177734375,4106.9228515625,4113.205078125,4104.615234375,4095.8974609375,4126.0258789063,4106.0258789063,4141.0258789063,4122.9487304688,4123.3334960938
8061,4113.7177734375,4090.5129394531,4118.8461914063,4090.3845214844,4100.7690429688,4106.9228515625,4119.1025390625,4108.4614257813,4105.1284179688,4123.4614257813,4102.3076171875,4141.41015625,4120.8974609375,4122.0512695313
8062,4116.6665039063,4091.794921875,4123.0771484375,4091.2819824219,4098.0771484375,4106.5385742188,4123.4614257813,4105.2563476563,4105.8974609375,4127.0512695313,4102.8203125,4133.7177734375,4124.8715820313,4118.58984375
8063,4112.0512695313,4113.7177734375,4132.1796875,4115.384765625,4110.0,4111.0258789063,4108.4614257813,4091.794921875,4084.8718261719,4103.205078125,4081.2819824219,4118.3334960938,4095.6411132813,4105.1284179688
8064,4115.384765625,4103.8461914063,4089.3588867188,4111.2822265625,4103.9741210938,4107.6923828125,4108.9741210938,4105.2563476563,4100.6411132813,4103.205078125,4086.2819824219,4111.41015625,4102.1796875,4108.4614257813
8065,4120.5126953125,4119.4873046875,3978.3332519531,4118.58984375,4105.384765625,4106.0258789063,4112.0512695313,4107.8203125,4111.6665039063,4113.0771484375,4105.2563476563,4117.9487304688,4109.4873046875,4119.8715820313
8066,4118.205078125,4115.6411132813,3885.0,4123.9741210938,4112.6923828125,4107.1796875,4113.4614257813,4113.3334960938,4118.7177734375,4126.1538085938,4117.0512695313,4127.3076171875,4112.1796875,4124.3588867188
8067,4115.2563476563,4098.3334960938,3868.7180175781,4113.7177734375,4107.8203125,4104.615234375,4109.8715820313,4123.0771484375,4128.4614257813,4125.384765625,4109.4873046875,4120.1284179688,4108.58984375,4121.6665039063
8068,4113.8461914063,4111.6665039063,3870.6411132813,4102.1796875,4091.2819824219,4104.7436523438,4113.4614257813,4124.1025390625,4132.6923828125,4119.1025390625,4102.3076171875,4110.7690429688,4106.9228515625,4120.8974609375
8069,4115.6411132813,4108.4614257813,3863.7180175781,4103.7177734375,4093.58984375,4107.1796875,4120.5126953125,4117.8203125,4121.794921875,4124.615234375,4109.615234375,4118.58984375,4114.2309570313,4123.58984375
8070,4116.2822265625,4081.1538085938,3869.8718261719,4112.1796875,4108.0771484375,4105.5126953125,4118.7177734375,4114.615234375,4111.1538085938,4123.9741210938,4113.4614257813,4126.2822265625,4117.4360351563,4123.3334960938
8071,4117.0512695313,4093.7180175781,3877.8205566406,4114.4873046875,4099.615234375,4104.2309570313,4114.615234375,4121.0258789063,4117.8203125,4108.9741210938,4095.0,4120.7690429688,4101.1538085938,4125.2563476563
8072,4119.2309570313,4127.9487304688,3880.2563476563,4115.0,4095.3845214844,4105.2563476563,4112.8203125,4116.1538085938,4114.7436523438,4104.4873046875,4080.0,4114.7436523438,4093.0769042969,4124.4873046875
8073,4116.794921875,4129.2309570313,3883.8461914063,4121.1538085938,4113.205078125,4104.3588867188,4106.0258789063,4097.5639648438,4098.58984375,4106.41015625,4087.0512695313,4113.8461914063,4101.1538085938,4113.9741210938
8074,4115.5126953125,4118.0771484375,3885.7692871094,4125.8974609375,4114.4873046875,4106.2822265625,4103.9741210938,4098.3334960938,4097.9487304688,4102.3076171875,4088.58984375,4115.1284179688,4100.2563476563,4111.5385742188
8075,4116.6665039063,4123.4614257813,3887.0512695313,4125.7690429688,4101.9228515625,4106.1538085938,4110.5126953125,4109.4873046875,4110.6411132813,4103.8461914063,4082.9487304688,4117.8203125,4094.2307128906,4114.4873046875
8076,4114.4873046875,4122.0512695313,3890.2563476563,4125.0,4102.6923828125,4097.1796875,4108.9741210938,4099.7436523438,4108.205078125,4110.1284179688,4089.2307128906,4125.7690429688,4100.1284179688,4111.41015625
8077,4118.7177734375,4114.4873046875,3898.205078125,4123.0771484375,4113.9741210938,4099.4873046875,4107.5639648438,4097.1796875,4101.2822265625,4108.3334960938,4095.6411132813,4144.1025390625,4109.2309570313,4117.6923828125
8078,4124.1025390625,4125.2563476563,3906.9230957031,4124.4873046875,4121.6665039063,4111.0258789063,4116.1538085938,4115.384765625,4114.615234375,4108.58984375,4097.0512695313,4158.3334960938,4106.794921875,4127.9487304688
8079,4118.7177734375,4130.1284179688,3905.8974609375,4132.1796875,4111.41015625,4101.2822265625,4113.58984375,4109.4873046875,4112.6923828125,4107.5639648438,4091.9230957031,4147.0512695313,4095.8974609375,4114.615234375
8080,4113.58984375,4112.3076171875,3906.2819824219,4137.0512695313,4103.7177734375,4090.7692871094,4105.5126953125,4088.7180175781,4090.2563476563,4099.1025390625,4081.5385742188,4127.9487304688,4085.8974609375,4098.3334960938
8081,4117.9487304688,4108.58984375,3917.4357910156,4141.2822265625,4116.9228515625,4106.6665039063,4114.1025390625,4092.8205566406,4092.0512695313,4106.6665039063,4087.0512695313,4128.58984375,4091.9230957031,4107.1796875
8082,4117.8203125,4129.1025390625,3920.0,4140.6411132813,4112.1796875,4115.0,4120.1284179688,4102.9487304688,4109.7436523438,4110.0,4088.4614257813,4127.3076171875,4094.7436523438,4110.2563476563
8083,4112.9487304688,4131.794921875,3914.8718261719,4131.2822265625,4093.3332519531,4103.205078125,4114.2309570313,4100.384765625,4100.6411132813,4093.0769042969,4071.41015625,4117.6923828125,4086.41015625,4101.5385742188
8084,4119.1025390625,4121.794921875,3925.1281738281,4125.384765625,4105.7690429688,4104.1025390625,4117.5639648438,4098.3334960938,4084.8718261719,4093.4614257813,4079.6154785156,4126.1538085938,4097.5639648438,4110.8974609375
8085,4124.1025390625,4126.1538085938,3932.4357910156,4125.0,4117.8203125,4114.2309570313,4124.7436523438,4105.0,4098.3334960938,4108.58984375,4100.6411132813,4136.9228515625,4102.4360351563,4125.8974609375
8086,4114.615234375,4128.58984375,3921.794921875,4121.794921875,4105.6411132813,4109.4873046875,4117.0512695313,4102.5639648438,4108.7177734375,4108.0771484375,4090.5129394531,4128.9741210938,4095.2563476563,4118.8461914063
8087,4110.8974609375,4124.4873046875,3922.1794433594,4119.4873046875,4108.205078125,4101.794921875,4106.2822265625,4089.2307128906,4098.9741210938,4103.0771484375,4077.9487304688,4118.0771484375,4103.0771484375,4105.1284179688
8088,4118.58984375,4134.8715820313,3937.0512695313,4130.2563476563,4123.0771484375,4106.5385742188,4107.6923828125,4096.2822265625,4101.2822265625,4109.2309570313,4091.0256347656,4124.8715820313,4108.0771484375,4113.58984375
8089,4122.9487304688,4143.0771484375,3942.5642089844,4139.8715820313,4117.9487304688,4110.5126953125,4107.6923828125,4106.9228515625,4112.1796875,4109.7436523438,4096.6665039063,4128.8461914063,4098.4614257813,4121.2822265625
8090,4118.9741210938,4140.1284179688,3940.8974609375,4133.0771484375,4108.58984375,4104.8715820313,4103.3334960938,4094.4870605469,4103.4614257813,4104.615234375,4090.3845214844,4115.8974609375,4094.2307128906,4107.9487304688
8091,4112.8203125,4118.58984375,3937.1794433594,4119.3588867188,4106.9228515625,4103.0771484375,4103.9741210938,4081.5385742188,4086.2819824219,4105.1284179688,4089.2307128906,4109.3588867188,4095.1281738281,4099.3588867188
8092,4119.4873046875,4099.2309570313,3944.1025390625,4124.7436523438,4105.0,4106.9228515625,4107.4360351563,4095.7692871094,4093.9743652344,4103.58984375,4090.3845214844,4116.9228515625,4092.0512695313,4112.3076171875
8093,4128.205078125,4129.3588867188,3958.8461914063,4141.2822265625,4109.7436523438,4101.6665039063,4105.6411132813,4113.4614257813,4110.5126953125,4107.4360351563,4097.4360351563,4124.3588867188,4103.3334960938,4125.1284179688
8094,4125.0,4161.2822265625,3964.2307128906,4137.8203125,4113.9741210938,4097.9487304688,4105.6411132813,4110.1284179688,4110.8974609375,4121.5385742188,4110.1284179688,4126.0258789063,4117.4360351563,4123.3334960938
8095,4121.9228515625,4139.1025390625,3958.205078125,4124.4873046875,4107.0512695313,4107.9487304688,4111.9228515625,4104.8715820313,4106.5385742188,4124.1025390625,4105.8974609375,4123.205078125,4110.384765625,4120.384765625
8096,4120.8974609375,4116.41015625,3954.6154785156,4119.4873046875,4102.9487304688,4110.384765625,4113.9741210938,4109.2309570313,4110.7690429688,4109.3588867188,4089.7436523438,4121.5385742188,4102.6923828125,4120.8974609375
8097,4120.6411132813,4129.1025390625,3960.6411132813,4119.1025390625,4105.7690429688,4098.205078125,4105.6411132813,4108.58984375,4110.0,4103.205078125,4095.7692871094,4131.41015625,4108.3334960938,4122.1796875
8098,4117.8203125,4125.8974609375,3959.7436523438,4116.41015625,4102.0512695313,4095.0,4097.5639648438,4095.0,4098.3334960938,4108.9741210938,4108.8461914063,4138.205078125,4108.58984375,4121.2822265625
8099,4115.6411132813,4113.4614257813,3952.9487304688,4114.2309570313,4100.0,4104.3588867188,4102.4360351563,4090.2563476563,4093.9743652344,4106.5385742188,4095.5129394531,4124.615234375,4098.205078125,4115.6411132813
8100,4118.205078125,4128.58984375,3958.205078125,4122.9487304688,4116.1538085938,4110.5126953125,4108.7177734375,4101.1538085938,4101.9228515625,4103.4614257813,4084.6154785156,4114.8715820313,4097.0512695313,4106.9228515625
